Row,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
2021/09/15,0,0.000301575081009152,0.332394204866426,0.259260607105538,0.381105888648696,0.0169404059600304,0.00703168089478609,0.00176172347026711,0.00120391397324722
2021/09/16,0,0.000301575081009152,0.332394204866426,0.259260607105538,0.381105888648696,0.0169404059600304,0.00703168089478609,0.00176172347026711,0.00120391397324722
2021/09/17,0,0.000301575081009152,0.332394204866426,0.259260607105538,0.381105888648696,0.0169404059600304,0.00703168089478609,0.00176172347026711,0.00120391397324722
2021/09/18,0,0.000301575081009152,0.332394204866426,0.259260607105538,0.381105888648696,0.0169404059600304,0.00703168089478609,0.00176172347026711,0.00120391397324722
2021/09/19,0,0.000301575081009152,0.332394204866426,0.259260607105538,0.381105888648696,0.0169404059600304,0.00703168089478609,0.00176172347026711,0.00120391397324722
2021/09/20,0,0.000301575081009152,0.332394204866426,0.259260607105538,0.381105888648696,0.0169404059600304,0.00703168089478609,0.00176172347026711,0.00120391397324722
2021/09/21,0,1.7015033727578e-05,0.344534267017554,0.276944251187271,0.361590262863365,0.0107616937394759,0.00403697429847646,0.00127612752956835,0.000839408330560513
2021/09/22,0,1.7015033727578e-05,0.344534267017554,0.276944251187271,0.361590262863365,0.0107616937394759,0.00403697429847646,0.00127612752956835,0.000839408330560513
2021/09/23,0,1.7015033727578e-05,0.344534267017554,0.276944251187271,0.361590262863365,0.0107616937394759,0.00403697429847646,0.00127612752956835,0.000839408330560513
2021/09/24,0,1.7015033727578e-05,0.344534267017554,0.276944251187271,0.361590262863365,0.0107616937394759,0.00403697429847646,0.00127612752956835,0.000839408330560513
2021/09/25,0,1.7015033727578e-05,0.344534267017554,0.276944251187271,0.361590262863365,0.0107616937394759,0.00403697429847646,0.00127612752956835,0.000839408330560513
2021/09/26,0,1.7015033727578e-05,0.344534267017554,0.276944251187271,0.361590262863365,0.0107616937394759,0.00403697429847646,0.00127612752956835,0.000839408330560513
2021/09/27,0,1.7015033727578e-05,0.344534267017554,0.276944251187271,0.361590262863365,0.0107616937394759,0.00403697429847646,0.00127612752956835,0.000839408330560513
2021/09/28,0,3.51407819872051e-05,0.321387727975823,0.286890577153436,0.343056643858039,0.0304504123493339,0.0124429193482063,0.00358744228743064,0.0021491362457438
2021/09/29,0,3.51407819872051e-05,0.321387727975823,0.286890577153436,0.343056643858039,0.0304504123493339,0.0124429193482063,0.00358744228743064,0.0021491362457438
2021/09/30,0,3.51407819872051e-05,0.321387727975823,0.286890577153436,0.343056643858039,0.0304504123493339,0.0124429193482063,0.00358744228743064,0.0021491362457438
2021/10/01,0,3.51407819872051e-05,0.321387727975823,0.286890577153436,0.343056643858039,0.0304504123493339,0.0124429193482063,0.00358744228743064,0.0021491362457438
2021/10/02,0,3.51407819872051e-05,0.321387727975823,0.286890577153436,0.343056643858039,0.0304504123493339,0.0124429193482063,0.00358744228743064,0.0021491362457438
